Student_ID,Student_Name,Study_Hours,Attendance,Assignment_Score,Previous_Score,Participation,Final_Score
1132,Lynn Morgan,8.7,95,96,79,1,81
1133,Joseph Webb,9.6,66,85,86,4,78
1134,Allison Baker,9.1,71,56,72,2,66
1135,Emma Mendoza,4.0,51,58,37,5,47
1136,Robert Cooper,4.9,82,94,69,9,76
1137,Melissa Christensen,4.9,100,63,76,4,69
1138,Derek Mcdonald,6.2,62,67,90,4,66
1139,Joshua Carey,9.9,78,81,39,8,75
1140,Katherine Davis,1.8,100,73,65,8,67
1141,Julia Stone,4.2,93,80,73,10,76
1142,Jacqueline Bishop,3.6,77,45,69,8,59
1143,Jennifer Rios,2.8,68,61,51,5,53
1144,Crystal Garza,9.9,68,47,47,5,62
1145,Daniel Ellis,7.6,67,80,86,4,73
1146,Mary Warren,5.1,63,80,56,6,63
1147,Robert Lopez,7.8,88,45,59,9,69
1148,Christopher Case,2.5,84,42,89,7,61
1149,David Hart,3.4,87,63,92,6,68
1150,Kimberly Gray,4.5,61,46,85,5,57
1151,John Santiago,7.8,89,91,68,2,76
1152,Paul Bates,6.0,91,86,54,6,73
1153,April Moran,6.2,99,59,87,7,76
1154,Ryan Hart,8.7,50,55,78,5,64
1155,Jaime White,4.0,67,81,90,7,70
1156,Marcus Hancock,2.5,53,76,86,7,61
1157,Pamela Martin,6.5,64,93,42,8,68
1158,Melissa Robinson,4.9,64,64,37,6,55
1159,Ryan Murphy,1.6,94,50,58,6,56
1160,Kaylee Reese,1.8,50,82,46,1,46
1161,Tricia Lucas,8.8,53,89,39,6,66
1162,Gregory Clarke,8.7,99,81,74,7,84
1163,Brandon Smith,1.2,81,100,56,5,63
1164,Pam Young,8.8,97,47,79,4,73
1165,Sheila Collins,9.1,53,86,52,1,64
1166,Aaron Mora,3.7,93,48,66,1,56
1167,Tina Lawrence,3.1,60,67,47,4,51
1168,Christopher Allen,2.6,60,91,85,7,66
1169,Veronica Luna,2.7,57,68,36,10,53
1170,Jason Hart,3.2,62,87,81,5,64
1171,Kimberly Wall,9.2,64,90,70,5,75
1172,Andrew Lyons,8.3,72,73,62,10,75
1173,Melanie Harrell,7.4,58,81,40,7,64
1174,Aimee Randall,3.9,82,44,48,4,52
1175,Jamie Foster,8.9,99,73,63,1,74
1176,Bradley Thompson,3.8,57,49,79,4,53
1177,Jason Weaver,8.8,69,54,57,3,62
1178,Hannah Elliott,4.7,56,58,71,6,58
1179,Chris Campbell,4.8,53,45,95,10,63
1180,Christina Johnson,9.9,77,85,68,2,75
1181,Erin Young,4.3,65,99,92,8,76
1182,Connor Petersen,7.1,83,55,73,7,70
1183,Thomas Hancock,6.3,96,99,100,7,88
1184,Jasmine Myers,4.3,70,71,94,3,65
1185,Aaron Contreras,5.7,97,77,53,7,72
1186,Michelle Horton,5.8,84,75,68,1,65
1187,Mr. Matthew Calhoun Jr.,7.1,94,50,46,3,62
1188,Jaime Moore,8.4,80,89,63,7,78
1189,William Bridges,7.5,70,56,83,3,66
1190,David Campbell,9.5,86,85,80,8,85
1191,Denise Parker,8.6,50,43,85,3,60
1192,Andrew Green,2.5,81,49,89,8,63
1193,Debbie James,1.0,50,87,47,9,54
1194,William Mills,8.5,99,91,90,9,91
1195,Sandra Howe,7.0,88,90,96,2,79
1196,Jordan Burns,4.0,85,77,51,5,63
1197,Krystal Bowman,9.3,59,98,44,10,76
1198,Michael Cain,8.8,59,49,81,1,61
1199,Meghan Pham,9.8,90,49,100,3,77
1200,Jeffrey Lynch,6.2,81,52,65,5,63
1201,Justin Martin,3.9,88,72,72,5,67
1202,Anthony Graham,3.3,60,62,81,9,62
1203,Ryan Rice,8.6,79,46,47,3,60
1204,Leslie King,2.8,75,58,47,2,50
1205,Leslie Glover,5.6,80,65,44,9,65
1206,Jordan Stewart,7.4,97,87,97,10,90
1207,Justin Smith,5.1,81,93,81,10,79
1208,Lori Harris,8.3,92,85,48,7,77
1209,Craig Wilson,4.9,83,42,84,2,59
1210,Danielle Wilkerson,9.2,66,81,56,3,69
1211,Cindy Newman,6.2,81,98,40,4,69
1212,Mark Boyd,9.1,80,75,48,9,75
1213,Timothy Shea,9.8,71,87,100,7,86
1214,David Reynolds,1.1,79,63,62,9,59
1215,Latasha Williamson,5.2,91,65,63,7,69
1216,Jonathan Miller,9.3,51,82,50,2,63
1217,Nathan Wade,2.9,86,73,99,3,68
1218,Brandon Fox,2.9,70,49,49,3,48
1219,Michael Lopez,4.5,85,45,46,9,59
1220,Kristen Dawson,3.4,61,61,76,5,57
1221,Joanne Walls,7.9,53,69,52,1,57
1222,Mark Johnson,4.0,73,56,99,2,62
1223,William Allen,9.7,53,51,73,3,63
1224,Jennifer Edwards,7.3,68,96,59,4,71
1225,Erin Barber,5.6,60,81,47,10,65
1226,Stacey Vance,1.4,76,60,67,4,54
1227,Jared Greer,7.1,72,90,94,2,75
1228,Walter Roberson,9.0,52,87,45,7,68
1229,Dr. Angelica Walker MD,8.1,73,80,80,2,72
1230,Christopher Nash,3.8,66,56,58,10,59
1231,Natalie Russell,3.1,73,80,41,2,54
1232,Megan Garza MD,8.6,95,68,66,7,78
1233,Julia Gallegos,6.8,65,79,54,2,62
1234,Crystal Benson,3.6,82,87,39,10,67
1235,Margaret Serrano,6.7,100,92,55,3,75
1236,Matthew Gomez,8.9,70,87,98,8,84
1237,Amanda Neal,5.5,85,88,81,6,76
1238,Cynthia Terry,2.2,98,92,51,6,68
1239,Maxwell Cook,3.0,51,69,39,8,51
1240,Ashley Hall,3.0,76,57,46,1,49
1241,Jonathan Bender,6.6,74,49,45,1,53
1242,Paula Holmes,9.8,85,71,65,5,76
1243,Mackenzie Christensen,7.6,60,57,89,8,70
1244,Rachel Gonzalez,5.4,76,75,99,1,69
1245,Paula Patterson,10.0,97,60,93,7,84
1246,James Schneider,7.4,92,86,47,2,70
1247,Eric Russell,8.4,71,78,39,10,71
1248,Justin Buchanan,9.6,95,53,40,2,66
1249,Kevin Rosario,3.1,50,51,62,9,52
1250,Denise Baxter,5.2,75,92,88,3,72
1251,Tyler Wallace,8.6,90,47,97,7,77
1252,Heidi Barker,9.9,88,97,45,8,83
1253,Nancy Jackson,5.7,84,80,61,2,66
1254,Carrie Hernandez,6.9,59,65,59,8,64
1255,Kimberly Johnson,7.7,68,41,61,8,62
1256,Debra Garcia,1.6,58,70,44,4,48
1257,Kenneth Taylor,9.5,96,84,61,1,77
1258,Darrell Clay,3.8,58,78,87,8,67
1259,Scott Vaughn,8.9,50,72,70,8,70
1260,Pamela Harris,4.5,95,44,50,7,60
1261,Travis Woodward,2.7,62,83,86,9,67
1262,Cindy Carroll,9.0,64,86,80,5,76
1263,Carla Martin,7.0,91,75,46,6,70
1264,Sara Barnett,8.5,74,44,43,3,58
1265,James Evans,6.7,63,100,50,7,71
1266,Andrew Flynn,9.5,77,86,92,2,80
1267,Thomas Harris,8.1,86,73,64,7,75
1268,Pamela Rodriguez,7.8,56,75,95,2,69
1269,Rebecca Gill,9.9,51,95,57,2,69
1270,Mr. Edward Michael,9.8,92,97,62,7,86
1271,Joshua Hanson,1.3,60,66,73,3,51
1272,Robert Patterson MD,9.0,92,100,73,1,81
1273,Ronald Boyer,2.3,52,91,90,3,61
1274,Randy Snow,4.1,67,96,90,7,73
1275,Juan Lawson,2.5,71,88,43,10,63
1276,Tammy Alvarado,4.0,87,57,39,3,54
1277,Madeline Shah,6.0,80,79,58,1,64
1278,Frederick Hill,8.2,63,75,98,4,74
1279,William Clark,6.3,84,76,36,4,63
1280,Philip Phillips,9.3,79,50,52,2,63
1281,Gabriel Dominguez,8.9,77,66,40,9,70
1282,Brandy Arroyo,4.8,92,83,51,4,67
1283,Jessica Williamson,5.2,100,99,45,7,76
1284,Sharon Hayes,1.7,98,96,50,8,69
1285,Jonathan Freeman,2.0,58,66,47,4,48
1286,Danielle Harris,4.5,88,40,70,10,65
1287,Emily Anderson,9.8,59,53,43,4,60
1288,Michael Hansen,4.6,95,100,45,8,74
1289,Erica Johnson,1.9,91,70,53,7,61
1290,Phillip Williams,7.2,69,59,48,9,65
1291,Michael Carroll,9.3,75,63,73,8,75
1292,Rodney Garrett,9.1,100,86,82,10,91
1293,Jordan Branch,7.5,91,60,79,1,69
1294,Darren Romero,3.6,52,73,51,2,50
1295,Vincent Miller,5.5,99,92,51,6,74
1296,Kyle Cooper,1.4,90,83,57,8,65
1297,Bradley Johnson,6.1,51,52,47,10,57
1298,Andrea Gonzalez,3.1,78,97,69,7,70
1299,Annette Walters,4.1,82,85,55,8,68
1300,Tony Gillespie,2.6,64,63,39,4,48
1301,Henry Winters,3.3,72,100,38,5,62
1302,Brian Winters,1.1,86,88,94,7,71
1303,Mr. Charles Mcgee DDS,5.0,58,83,91,1,64
1304,Jessica Reyes,9.8,51,62,35,4,58
1305,Aimee Rios,8.1,67,75,95,5,75
1306,Christina Leblanc,3.7,66,45,84,4,55
1307,Jessica Ryan,7.5,67,100,84,10,83
1308,Anthony Hodges,3.4,81,100,92,10,80
1309,David Roach,1.4,67,47,46,8,48
1310,Jason Short,6.2,57,76,86,10,72
1311,John Bass,3.6,68,94,70,7,68
1312,Lisa Johnson,8.9,65,45,45,9,63
1313,Timothy Williams,4.5,90,76,65,9,72
1314,Caroline Jones,9.6,57,99,41,2,68
1315,Gabriel Cochran,6.0,87,49,61,10,68
1316,Janice Madden,1.9,100,77,83,7,71
1317,Miguel Evans,5.6,96,52,67,10,71
1318,Thomas Stanley,2.6,96,64,57,6,62
1319,Steve Salas,1.6,92,81,96,10,75
1320,Scott Morales,9.6,99,94,57,6,84
1321,Andrew Wright,8.3,55,44,44,8,58
1322,Sharon Hopkins,3.9,82,86,43,5,63
1323,John Oneill,9.5,77,87,73,10,84
1324,Richard Goodman,8.1,74,66,89,1,70
1325,Brian George,9.0,85,90,96,10,90
1326,Steven Smith,3.0,65,100,44,6,62
1327,Ana Donovan,1.7,54,46,74,6,49
1328,Evan Nolan,2.9,76,86,60,1,59
1329,Jeremy Velasquez,9.4,89,44,55,7,70
1330,Sharon Silva,2.4,84,44,53,9,56
1331,Joseph Russell,3.7,89,56,88,8,69
1332,Anita Duran,5.4,72,94,61,1,65
1333,Kristen Carter,6.8,70,93,55,1,66
1334,Maxwell Martinez,2.4,67,84,56,8,61
1335,Monique Hurst,1.7,50,73,91,7,59
1336,Keith Holland,7.7,51,63,91,6,68
1337,Robert Cruz,2.4,77,72,47,10,61
1338,Robert Thompson,4.8,78,99,64,3,69
1339,Brian Gonzalez,5.5,72,79,38,9,65
1340,Kimberly Yoder,8.8,79,79,64,10,79
1341,Victoria Murillo,6.4,91,48,63,3,63
1342,Elizabeth Howell,5.6,53,84,93,7,71
1343,Donna Nichols,2.6,52,54,39,7,46
1344,William Wang,6.0,97,72,67,7,74
1345,Antonio Miller,5.7,100,81,96,5,80
1346,Casey Anderson,1.5,63,57,54,5,48
1347,Elizabeth Sanchez,2.7,62,49,74,10,57
1348,Erin Casey,9.7,84,59,51,1,66
1349,Elizabeth Gonzalez DDS,8.1,68,80,60,6,71
1350,Jonathan Barber,6.4,57,65,87,5,65
1351,James Shepard,2.1,73,65,63,5,56
1352,Kenneth Thomas,1.9,64,64,66,4,53
1353,Kayla Guzman,5.6,71,79,79,8,72
1354,Sarah Moore,6.7,89,41,65,6,64
1355,Tamara Rowland,2.8,75,48,70,10,60
1356,Virginia Williams,1.5,55,53,63,6,48
1357,Sara Hall,7.5,63,66,49,10,67
1358,Kendra Abbott,1.4,87,67,45,8,58
1359,Carlos Smith Jr.,2.7,63,50,57,2,47
1360,Ralph Smith,6.8,57,96,39,3,62
1361,Jeffrey Foley,2.6,93,80,46,10,67
1362,Eric Wagner PhD,1.0,90,94,95,9,76
1363,Rhonda Tanner,5.3,90,72,59,4,66
1364,Dr. Adam Rogers DVM,7.1,56,57,47,1,52
1365,Katherine Melendez,4.6,76,50,75,10,65
1366,Jesse Garner,4.2,100,49,95,9,73
1367,James Jones,5.4,55,91,90,7,72
1368,Courtney Turner,9.1,81,79,67,6,77
1369,Eric Blackburn,10.0,58,76,64,1,67
1370,Tanya Jackson,6.9,57,49,64,4,57
1371,Emily Jones,4.4,66,74,61,4,60
1372,Michelle Hernandez,2.4,85,99,55,5,66
1373,Kathryn Moore,3.9,76,98,53,9,70
1374,Haley Castro,7.1,52,75,75,5,65
1375,Benjamin Carter,8.6,76,44,63,9,68
1376,James Wright,9.1,54,86,94,2,74
1377,Claudia Carter,4.2,51,40,86,8,56
1378,John Ortiz,7.4,98,60,43,1,63
1379,Mary Beasley,2.2,85,83,69,7,67
1380,Ryan Smith,3.8,74,85,71,1,62
1381,Jordan Fitzgerald,8.5,60,56,69,1,60
1382,Veronica Mueller,6.6,58,40,71,3,54
1383,Kelly Smith,3.7,88,79,96,2,70
1384,Suzanne Burke,6.9,65,40,69,10,63
1385,Adam Williams,6.4,52,88,73,6,68
1386,Joanne Bowers,7.0,60,76,100,8,76
1387,Sonya Foster,1.8,69,86,67,9,64
1388,Patricia Sanders,4.4,95,58,68,1,61
1389,Tammy Lambert,6.5,63,87,67,6,69
1390,Tina Banks,1.3,78,95,42,6,60
1391,Michael Contreras,2.4,56,90,36,1,49
1392,Sarah Burgess,9.8,80,80,71,5,78
1393,Maria Tanner MD,8.9,78,90,67,6,79
1394,Chase Kerr,5.7,80,48,41,4,55
1395,Lori Davis,1.4,96,97,64,3,66
1396,Jackie Gutierrez,3.9,59,86,67,3,60
1397,Kenneth Smith,8.0,76,68,36,4,63
1398,Shelby Hogan,9.1,82,59,47,7,69
1399,Danielle Sweeney,3.4,100,85,39,8,68
1400,Teresa Kelly,4.6,60,76,86,4,64
1401,Casey Best,6.6,54,80,36,6,59
1402,Ashley Gray,6.9,77,45,35,6,57
1403,Jennifer Bradley,4.2,75,59,46,6,57
1404,Sean Mayer,9.9,100,95,48,6,84
1405,Christine Taylor,3.6,69,59,65,2,54
1406,Shannon Phillips DDS,4.9,53,72,58,10,62
1407,Timothy Lee,2.5,60,67,90,1,55
1408,Jennifer Gilbert,5.3,96,77,88,3,74
1409,Jeffrey Richardson,7.5,71,73,48,1,61
1410,Anthony Hernandez,2.0,59,44,96,4,52
1411,Jeffery Perry,3.3,88,59,54,4,58
1412,Chelsea Adams,7.1,84,96,66,4,76
1413,Brianna Richardson,3.7,94,100,80,7,78
1414,Joseph Sweeney,5.2,59,78,43,1,54
1415,Travis White PhD,1.2,53,63,51,2,43
1416,Alexandra Henderson,5.0,71,79,92,1,66
1417,Bobby Turner,2.6,58,61,86,3,55
1418,Kim Wheeler,6.2,71,53,51,7,60
1419,Stephen Jacobs,1.9,71,47,77,1,49
1420,Timothy Sanchez,4.8,98,88,49,9,74
1421,Kyle Clark,5.2,78,91,51,3,65
1422,Jeff Elliott,8.9,82,70,90,5,78
1423,Brittany Shaw,5.4,79,65,82,6,69
1424,Chelsea Vaughn,6.4,100,94,61,10,83
1425,Frederick Nguyen,3.9,88,45,35,4,52
1426,Susan Kirk,7.6,77,85,49,10,75
1427,Brian Ruiz,2.2,99,57,50,4,57
1428,Katrina Mercer,4.5,59,47,59,5,52
1429,Kenneth Perry,3.5,50,67,58,10,57
1430,Justin Alexander,7.9,62,42,93,6,66
1431,David Brown,3.3,85,74,53,8,64
1432,David Zamora,2.4,97,64,37,4,56
1433,David Ramirez,5.9,90,65,75,8,73
1434,Wendy Sexton,9.5,88,59,45,1,65
1435,Curtis Williams,8.0,100,100,74,9,89
1436,Anthony Lewis,8.7,55,45,45,10,61
1437,Charles Cortez,3.7,84,64,53,10,65
1438,Diana Bradley,6.8,78,50,64,6,64
1439,Steven Martin,2.3,80,86,61,4,62
1440,Susan Torres,9.6,50,64,58,5,64
1441,Jack Parks,5.3,58,65,81,9,66
1442,Sara Reese,8.3,66,68,37,6,63
1443,Alexander Bowen,3.1,71,91,77,10,72
1444,Carla Chandler,7.8,60,89,60,4,68
1445,Ashley Schmidt,7.8,86,74,40,6,69
1446,Anthony Herrera,3.1,74,74,45,5,57
1447,Jeff Cooper,1.6,72,41,65,5,49
1448,Michael Payne,8.2,65,90,52,9,74
1449,Paul Miller,9.5,79,78,47,10,77
1450,Cody Glenn,9.5,85,77,44,4,72
1451,Bethany Ramirez,1.1,70,80,63,7,59
1452,Joshua Myers,7.0,95,94,62,1,74
1453,Linda Johnson,8.9,65,54,92,7,72
1454,Gina Juarez,3.1,69,74,69,7,62
1455,Zachary Lee,7.4,79,80,97,1,74
1456,Angela Lucas,5.6,64,94,77,4,70
1457,Kurt Nash,5.2,64,60,95,3,63
1458,Mark Strickland,1.4,84,78,89,10,71
1459,Brian Powell,7.7,85,80,89,2,76
1460,Christopher Porter,2.7,50,71,58,6,53
1461,Lisa Moore,6.2,62,81,37,8,63
1462,Matthew Price,9.9,77,58,93,3,75
1463,Andrea Hodges,7.6,53,65,86,5,66
1464,Brian Miller,6.2,57,68,63,7,63
1465,Ryan Dean,1.6,78,47,100,7,61
1466,Katelyn Miller,5.4,80,67,62,6,65
1467,Bryan Padilla,5.3,80,83,58,10,72
1468,Christopher Smith,6.5,76,46,74,6,64
1469,Rachael Buck,8.5,88,74,79,1,74
1470,Christian Holt,2.2,87,70,47,5,58
1471,Gloria Crawford,4.0,76,74,80,8,69
1472,Anthony Jones,5.2,66,80,80,8,70
1473,Roberto Herman,3.9,51,100,79,8,69
1474,Craig Hodge,6.5,79,55,79,7,69
1475,Jeffrey Gordon,8.6,92,46,44,8,68
1476,Erica Jensen,3.6,70,47,74,6,57
1477,Micheal Mcguire,3.3,61,87,89,1,62
1478,Sierra Chavez,6.5,92,92,56,5,75
1479,Jill White,2.1,100,40,62,7,58
1480,Sierra Cook,8.2,59,63,86,4,68
1481,Tracy Clark,5.4,99,84,68,1,71
1482,Olivia Kemp,1.7,82,59,43,4,51
1483,Isaiah Snyder,2.3,96,81,39,8,64
1484,Paul Jacobs,2.4,69,68,40,7,54
1485,Tracey Nelson,2.7,80,49,36,7,51
1486,Jonathan Kirby,6.0,100,57,92,7,76
1487,Lauren Meadows,8.6,93,42,59,4,66
1488,Kim Crawford,7.4,96,100,43,7,79
1489,Ralph Nash,4.9,76,73,88,6,70
1490,Justin Morris,5.7,94,80,48,10,74
1491,Brittany Elliott,7.8,60,81,61,6,69
1492,Amanda James,8.2,53,90,76,1,68
1493,Chelsea Williams,4.9,91,60,65,7,67
1494,Nicole Wilkinson,1.0,98,85,37,6,61
1495,Emily Roach,4.0,62,50,84,4,56
1496,Richard Vincent,9.5,87,90,77,3,81
1497,Lindsay Porter,6.1,54,78,74,1,61
1498,Nancy Taylor,1.9,66,60,36,8,50
1499,Laurie Lee,8.2,80,85,68,4,75
1500,Eric Curtis,3.1,82,78,89,5,69
1501,Ashley Alvarado,5.5,74,73,51,1,58
1502,Mark Hernandez,2.4,68,48,45,3,45
1503,Andrew Rodriguez,5.5,87,58,85,7,71
1504,Gloria Cantu,8.1,98,75,64,9,81
1505,Lisa Manning,1.9,61,64,69,5,53
1506,Tanya Austin,3.8,58,61,77,5,57
1507,Nicole Mcconnell,3.9,65,70,58,2,55
1508,Douglas Johnson,1.6,60,43,38,10,46
1509,Todd Mccormick,9.8,58,71,81,5,73
1510,Chase Novak,4.6,92,92,72,2,71
1511,Mark Gray,2.0,68,42,54,9,51
1512,Julie Reed,4.0,74,92,44,5,63
1513,Sheila Brown,7.3,69,45,52,10,63
1514,Eric Park,6.9,61,88,96,1,71
1515,Teresa Kerr,1.4,72,69,55,10,59
1516,Joseph Lewis,6.3,72,62,87,7,70
1517,Michelle Wagner,7.8,57,75,52,1,60
1518,Amy Owens,5.3,51,57,44,10,56
1519,Spencer Williams,8.3,79,52,75,6,70
1520,Caitlin Bradley,2.9,67,79,79,2,60
1521,Nicole Harris,8.0,98,84,48,10,81
1522,Craig Coleman,6.9,58,88,60,4,66
1523,Anthony Fletcher,8.9,55,84,50,7,69
1524,Dr. Melissa Jones MD,9.0,83,83,50,3,72
1525,Annette Perry,3.4,83,42,42,8,54
1526,Joyce Chambers,1.0,72,72,63,5,55
1527,Kelly Ward,5.8,56,80,58,4,61
1528,Andrea Waters,2.5,88,48,52,3,52
1529,Ariana Smith,1.2,66,46,69,9,53
1530,Isabella Duncan,6.4,76,86,90,8,79
1531,Samantha Knox,6.8,81,66,78,4,69
1532,Mr. Nicholas Garcia MD,6.5,89,90,47,6,73
1533,Amy Munoz,2.6,93,94,50,3,64
1534,Eddie Thompson,1.3,54,89,40,4,50
1535,Eric Callahan,1.4,59,50,87,9,56
1536,James Meyers,5.5,73,40,73,3,56
1537,Brianna Brown,3.0,75,81,38,1,53
1538,James Gordon,4.8,93,42,68,4,60
1539,Sharon Carson,7.1,52,78,91,4,68
1540,Diane Mcbride,6.3,100,83,51,1,69
1541,Ethan Nicholson,4.6,68,64,98,1,62
1542,Lisa Mcmillan,9.1,58,83,72,6,73
1543,Jessica Marshall MD,7.4,53,99,65,10,75
1544,Pam Smith,6.8,63,54,77,5,63
1545,Lindsey Tyler,5.8,77,68,82,2,66
1546,Sarah Lee,3.6,81,86,58,8,68
1547,Stephanie Frank,4.3,89,75,94,9,77
1548,Nathan Clark,6.4,73,90,91,10,81
1549,Francisco Davis,4.3,54,88,85,3,64
1550,Curtis Cannon,7.1,62,82,100,9,79
1551,Robert Mcguire,2.5,73,42,35,10,50
1552,Martha Martinez,7.5,60,80,49,1,60
1553,David Howard,5.0,87,78,83,5,72
1554,Robert Hull,4.0,67,72,71,4,60
1555,Christine Mcbride,4.2,93,60,83,8,71
1556,James Harris,2.4,87,46,45,3,50
1557,Bradley Moon,1.1,88,55,74,10,62
1558,Scott Jackson,5.0,95,43,47,1,54
1559,James Campos,6.5,95,43,73,9,71
1560,Alyssa Hunter,9.8,74,77,82,10,83
1561,Brandon Hood,5.3,96,62,76,9,74
1562,Jamie Taylor,4.4,57,89,78,2,62
1563,Alejandro Miller,3.3,92,70,35,4,58
1564,Curtis Myers DDS,9.3,57,67,81,6,71
1565,Dr. Christian Robinson,7.1,91,95,63,4,77
1566,Lisa Parsons,3.7,65,93,70,1,61
1567,Jared Harris,7.7,56,81,35,4,60
1568,Philip Phillips,2.1,99,44,59,10,61
1569,Willie Kelly,5.6,64,94,86,6,73
1570,Hayley Zimmerman,9.6,97,59,37,8,73
1571,Donald Henry,9.5,95,85,35,6,77
1572,Erik Price,7.7,71,51,100,7,72
1573,Jennifer Lynn,4.1,74,83,93,1,67
1574,Victor Cortez,2.6,77,92,99,3,70
1575,Scott Bray,1.8,93,94,94,5,74
1576,Kelly Patel,7.1,84,66,39,1,60
1577,James Hodges,2.4,76,79,35,9,59
1578,Laurie Martinez,5.9,62,93,92,2,70
1579,Ms. Michele Adams MD,8.8,81,99,45,10,81
1580,Megan Hawkins,7.7,87,95,80,10,86
1581,Lauren Lawrence,2.8,86,71,94,9,72
1582,Stephanie Evans,9.1,92,64,53,10,77
1583,Charles Cooley,5.9,85,58,60,8,67
1584,Elizabeth Schwartz,1.5,60,82,42,5,51
1585,Troy Wang,8.2,61,80,74,10,76
1586,Michelle Brown,7.7,88,55,95,7,77
1587,Sherry Waller,7.3,56,75,93,5,70
1588,Alice Brooks,8.9,97,78,55,10,82
1589,Edward Miller,5.4,95,97,46,4,72
1590,Kevin Stewart,8.4,69,75,90,2,72
1591,Rachel Galloway,3.1,73,62,52,3,53
1592,Tara Patterson,7.7,99,73,75,9,82
1593,Alexis Baker,8.7,67,53,44,2,58
1594,Dean Spencer,9.1,54,68,46,3,60
1595,Sarah Smith,7.9,66,72,71,3,67
1596,Matthew Gregory,2.6,59,56,70,4,51
1597,Michelle Dawson,1.8,67,98,44,10,63
1598,Donna Castro,2.0,85,40,78,2,52
1599,Mark Rodriguez,3.3,65,61,62,1,51
1600,April Clark,7.8,86,75,39,4,67
1601,Robert Guerrero,6.3,94,44,98,10,76
1602,Jeffrey Baker,7.6,83,85,57,7,75
1603,Tara Sanchez,2.7,70,50,69,1,50
1604,Katherine Cross,5.2,51,97,51,6,63
1605,Matthew Sosa,4.0,82,91,93,5,74
1606,Stephanie Mills,6.5,98,85,70,2,74
1607,Jennifer Jenkins,8.6,90,46,83,4,71
1608,Cynthia Peters,2.0,87,74,61,10,66
1609,Bradley Oconnell,2.7,56,56,64,4,50
1610,Kathy Vaughn,9.8,56,59,60,7,67
1611,Megan Jackson,6.0,63,81,35,6,61
1612,Angelica Steele,5.0,84,48,72,7,64
1613,Lawrence Carrillo,3.3,84,83,84,10,75
1614,Angie Miller,2.7,94,66,42,4,57
1615,Michael Kline,3.5,90,56,62,7,62
1616,Andrew Ramirez,6.2,54,89,53,4,62
1617,Theresa Riley,3.3,66,84,58,2,57
1618,Dr. David Nichols,1.2,84,91,61,9,67
1619,John Cox,8.4,96,63,61,3,71
1620,Michelle Mosley,1.4,61,73,65,4,53
1621,Jennifer Lynn,3.8,82,84,62,6,67
1622,Matthew Martinez,1.2,65,76,53,9,57
1623,Mark Adams,6.8,98,92,79,2,78
1624,Lindsey Perry,9.9,59,68,88,10,79
1625,Nicole Downs,7.9,62,100,60,2,70
1626,Calvin Andrews,2.7,60,47,84,6,54
1627,Jared Wilson,4.2,71,100,38,8,66
1628,Keith Harris,5.3,59,97,72,4,68
1629,Amy Martin,3.0,58,44,88,5,54
1630,Corey Reilly,9.7,84,42,65,4,67
1631,Brandy Bowen,3.1,72,65,38,3,51
1632,Steven Brandt,1.7,50,66,43,1,42
1633,Craig Medina,7.9,75,86,42,3,67
1634,Kevin Robertson,9.4,94,51,87,9,81
1635,Robert Hicks,5.3,79,59,49,4,58
1636,Anna Chapman,7.3,67,93,69,7,75
1637,Sarah Oliver,9.2,96,97,37,10,84
1638,Tracy Turner,8.7,97,81,71,7,83
1639,Christopher Mcguire,2.6,87,40,82,3,56
1640,Michelle Harrison,5.0,98,68,74,2,68
1641,Richard Santiago,6.5,65,46,55,7,58
1642,Peter Jones,9.3,75,66,41,3,65
1643,Stephanie Hernandez,5.6,57,83,46,2,57
1644,Jacqueline Reed,9.9,82,47,78,8,75
1645,Jared Willis,4.9,77,92,51,2,64
1646,Patricia Palmer,6.4,70,69,54,6,64
1647,Stephen Nelson,7.8,69,93,89,5,78
1648,Grace Lopez,2.2,87,74,38,1,53
1649,William Jimenez,3.8,70,82,37,5,58
1650,Lydia Gonzalez,8.7,91,52,60,1,66
1651,Carmen Rogers,1.4,76,98,70,4,64
1652,Melinda Moore,4.4,76,50,35,9,56
1653,Ashley Olson,9.8,94,58,37,5,70
1654,Kenneth Hayes,7.9,92,41,98,1,69
1655,Michelle Cook,5.2,68,41,70,1,52
1656,James Andrews,2.3,80,99,49,1,60
1657,James Bush,3.7,92,44,79,10,67
1658,Ryan Bowman,3.0,85,41,82,2,55
1659,Melissa Wheeler,5.7,71,86,96,5,74
1660,Ernest Simon,1.8,57,75,45,7,52
1661,Cody Adams,1.1,69,77,44,10,57
1662,Jessica Diaz,4.9,87,40,85,8,66
1663,Cody Berger,7.8,61,100,48,7,72
1664,Terry Wagner,9.7,93,65,100,2,80
1665,Melissa Andrews,4.5,63,49,69,1,51
1666,Emily Davis,7.3,97,68,98,2,77
1667,Eric Franklin,9.2,82,44,45,3,61
1668,Michael Green,7.9,64,100,100,9,85
1669,Joseph Williams,2.3,79,83,43,8,61
1670,Jeremy Martinez,6.4,54,82,87,9,73
1671,Gregory Turner,8.1,51,44,100,4,63
1672,William Lang,9.7,76,57,79,1,69
1673,Sarah Fitzpatrick,3.6,89,83,44,3,62
1674,Amy Hayes,7.8,83,99,95,2,82
1675,Jessica Lee,1.7,50,76,51,7,52
1676,Dakota Rodgers,6.0,95,67,75,5,72
1677,Latoya Carpenter,1.5,57,93,87,4,61
1678,Dustin Lee,6.6,76,61,41,1,56
1679,Timothy Watkins,9.5,81,48,36,3,61
